Unnamed: 0,cipher_suites,source_port,dest_port,source_ip,dest_ip,source_mac,dest_mac,flow_duration,start_time,end_time,flow_rate,flow_volume,domain,sleep_time
u508,0xc030|0xc02c|0xc028|0xc024|0xc014|0xc00a|0xc022|0xc021|0x00a3|0x009f|0x006b|0x006a|0x0039|0x0038|0x0088|0x0087|0xc032|0xc02e|0xc02a|0xc026|0xc00f|0xc005|0x009d|0x003d|0x0035|0x0084|0xc012|0xc008|0xc01c|0xc01b|0x0016|0x0013|0xc00d|0xc003|0x000a|0xc02f|0xc02b|0xc027|0xc023|0xc013|0xc009|0xc01f|0xc01e|0x00a2|0x009e|0x0067|0x0040|0x0033|0x0032|0x009a|0x0099|0x0045|0x0044|0xc031|0xc02d|0xc029|0xc025|0xc00e|0xc004|0x009c|0x003c|0x002f|0x0096|0x0041|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0x0015|0x0012|0x0009|0x0014|0x0011|0x0008|0x0006|0x0003|0x00ff,53,46382,192.168.1.1,192.168.1.177,14:cc:20:51:33:ea,e0:76:d0:33:bb:85,0.0003008842468261,1474561790.119282,1474561790.119583,6647.074484944533,156,api.pix-star.com.#,19.65587708296208
u509,0xc030|0xc02c|0xc028|0xc024|0xc014|0xc00a|0xc022|0xc021|0x00a3|0x009f|0x006b|0x006a|0x0039|0x0038|0x0088|0x0087|0xc032|0xc02e|0xc02a|0xc026|0xc00f|0xc005|0x009d|0x003d|0x0035|0x0084|0xc012|0xc008|0xc01c|0xc01b|0x0016|0x0013|0xc00d|0xc003|0x000a|0xc02f|0xc02b|0xc027|0xc023|0xc013|0xc009|0xc01f|0xc01e|0x00a2|0x009e|0x0067|0x0040|0x0033|0x0032|0x009a|0x0099|0x0045|0x0044|0xc031|0xc02d|0xc029|0xc025|0xc00e|0xc004|0x009c|0x003c|0x002f|0x0096|0x0041|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0x0015|0x0012|0x0009|0x0014|0x0011|0x0008|0x0006|0x0003|0x00ff,53,55152,192.168.1.1,192.168.1.177,14:cc:20:51:33:ea,e0:76:d0:33:bb:85,0.0218470096588134,1474561790.122634,1474561790.144481,91.545709515131,239,api.pix-star.com.wlan0,19.65587708296208
u510,0xc030|0xc02c|0xc028|0xc024|0xc014|0xc00a|0xc022|0xc021|0x00a3|0x009f|0x006b|0x006a|0x0039|0x0038|0x0088|0x0087|0xc032|0xc02e|0xc02a|0xc026|0xc00f|0xc005|0x009d|0x003d|0x0035|0x0084|0xc012|0xc008|0xc01c|0xc01b|0x0016|0x0013|0xc00d|0xc003|0x000a|0xc02f|0xc02b|0xc027|0xc023|0xc013|0xc009|0xc01f|0xc01e|0x00a2|0x009e|0x0067|0x0040|0x0033|0x0032|0x009a|0x0099|0x0045|0x0044|0xc031|0xc02d|0xc029|0xc025|0xc00e|0xc004|0x009c|0x003c|0x002f|0x0096|0x0041|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0x0015|0x0012|0x0009|0x0014|0x0011|0x0008|0x0006|0x0003|0x00ff,53,39590,192.168.1.1,192.168.1.177,14:cc:20:51:33:ea,e0:76:d0:33:bb:85,0.0003070831298828,1474561790.146061,1474561790.146368,6512.894409937888,168,api.pix-star.com,19.65587708296208
u511,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,53,58334,8.8.8.8,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,0.0022840499877929,1474561825.350455,1474561825.352739,1751.2751565762003,344,www.example.com,19.65587708296208
u512,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,53,57270,8.8.8.8,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,0.0024168491363525,1474561825.514703,1474561825.51712,1655.0474499358784,344,www.example.net,19.65587708296208
u513,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,53,54105,8.8.8.8,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,0.0020091533660888,1474561825.67864,1474561825.680649,1990.8883351133263,344,www.example.org,19.65587708296208
u514,,123,58285,130.102.128.23,192.168.1.241,14:cc:20:51:33:ea,70:ee:50:18:34:43,0.0169489383697509,1474561829.764786,1474561829.781735,118.00149108863538,180,apicom.netatmo.net,19.65587708296208
u515,,123,45998,103.38.120.36,192.168.1.241,14:cc:20:51:33:ea,70:ee:50:18:34:43,0.0064330101013183,1474561830.798522,1474561830.804955,310.8964494848417,180,apicom.netatmo.net,19.65587708296208
u516,,53,6405,192.168.1.1,192.168.1.196,14:cc:20:51:33:ea,d0:52:a8:00:67:5e,0.0034160614013671,1474561831.363242,1474561831.366658,585.4695700725852,352,pool.ntp.org,19.65587708296208
u517,,123,6404,130.102.2.123,192.168.1.196,14:cc:20:51:33:ea,d0:52:a8:00:67:5e,0.0168008804321289,1474561831.367105,1474561831.383906,119.04138048475905,180,pool.ntp.org,19.65587708296208
u518,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,123,56257,173.71.69.90,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,6941.734383821487,1474561841.467708,1474568783.202092,0.0080671481943351,5040,www.example.org,19.65587708296208
u519,,53,46220,192.168.1.1,192.168.1.249,14:cc:20:51:33:ea,00:16:6c:ab:6b:88,0.022562026977539,1474561855.532736,1474561855.555298,88.64451771071097,582,www.samsungsmartcam.com,19.65587708296208
u520,,53,46408,192.168.1.1,192.168.1.249,14:cc:20:51:33:ea,00:16:6c:ab:6b:88,0.000680923461914,1474561855.80492,1474561855.805601,5874.375350140056,438,smtp.gmail.com,19.65587708296208
u521,,53,49828,192.168.1.1,192.168.1.166,14:cc:20:51:33:ea,00:24:e4:11:18:a8,0.2849340438842773,1474561918.670888,1474561918.955822,7.01916827043762,363,babyws.withings.net,19.65587708296208
u522,,53,32984,192.168.1.1,192.168.1.227,14:cc:20:51:33:ea,50:c7:bf:00:56:39,0.0713660717010498,1474561922.813583,1474561922.884949,28.024521349275552,620,uk.pool.ntp.org,19.65587708296208
u523,,123,59922,94.125.132.7,192.168.1.227,14:cc:20:51:33:ea,50:c7:bf:00:56:39,0.2750899791717529,1474561922.887586,1474561923.162676,7.270348436615702,180,uk.pool.ntp.org,19.65587708296208
u525,,53,55953,192.168.1.1,192.168.1.249,14:cc:20:51:33:ea,00:16:6c:ab:6b:88,0.2845208644866943,1474561980.93476,1474561981.219281,14.058722924297388,704,smtp.gmail.com,19.65587708296208
u526,,53,41724,192.168.1.1,192.168.1.249,14:cc:20:51:33:ea,00:16:6c:ab:6b:88,0.0217158794403076,1474562035.231281,1474562035.252997,92.09850356268458,582,www.samsungsmartcam.com,19.65587708296208
u527,,53,32933,192.168.1.1,192.168.1.249,14:cc:20:51:33:ea,00:16:6c:ab:6b:88,0.0007479190826416,1474562035.51518,1474562035.515928,5348.172138986292,438,smtp.gmail.com,19.65587708296208
u528,,53,47926,192.168.1.1,192.168.1.166,14:cc:20:51:33:ea,00:24:e4:11:18:a8,0.0003271102905273,1474562070.637723,1474562070.63805,6114.145772594752,174,babyws.withings.net,19.65587708296208
u529,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,53,54433,8.8.8.8,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,0.0020339488983154,1474562125.373415,1474562125.375449,1966.6177470402065,344,www.example.com,19.65587708296208
u530,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,53,49942,8.8.8.8,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,0.0020170211791992,1474562125.537689,1474562125.539706,1983.1224586288413,344,www.example.net,19.65587708296208
u531,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,53,54244,8.8.8.8,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,0.0020520687103271,1474562125.714319,1474562125.716371,1949.252468920646,344,www.example.org,19.65587708296208
u532,,53,56154,192.168.1.1,192.168.1.249,14:cc:20:51:33:ea,00:16:6c:ab:6b:88,0.025486946105957,1474562155.364407,1474562155.389894,78.47154349859682,582,www.samsungsmartcam.com,19.65587708296208
u533,,53,57016,192.168.1.1,192.168.1.249,14:cc:20:51:33:ea,00:16:6c:ab:6b:88,0.0007550716400146,1474562155.666267,1474562155.667022,5297.510577833912,438,smtp.gmail.com,19.65587708296208
u536,,53,34120,192.168.1.1,192.168.1.143,14:cc:20:51:33:ea,f4:f2:6d:93:51:f1,0.010120153427124,1474562185.478922,1474562185.489042,197.62546234127265,571,aps1-relay.tplinkcloud.com,19.65587708296208
u537,,3148,3222,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,169.31759595870972,1474562201.551592,1474562370.869188,0.0472484856325913,2800,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
u538,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,123,52380,208.53.158.34,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,210.59458208084104,1474562225.550283,1474562436.144865,0.0474846024109076,900,www.example.org,19.65587708296208
u539,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,123,36206,72.21.192.213,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,51.83620619773865,1474562231.757434,1474562283.59364,0.0771661410702255,360,www.example.org,19.65587708296208
u540,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,53,42629,192.168.1.1,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,0.1486330032348632,1474562239.648819,1474562239.797452,13.455961707506432,414,device-metrics-us.amazon.com,19.65587708296208
u541,,53,3148,192.168.1.1,192.168.1.223,14:cc:20:51:33:ea,ec:1a:59:79:f4:89,0.0237479209899902,1474562262.866318,1474562262.890066,168.43579704033894,823,d3gjecg2uu2eaq.cloudfront.net,19.65587708296208
u545,,53,35349,192.168.1.1,192.168.1.249,14:cc:20:51:33:ea,00:16:6c:ab:6b:88,0.0218610763549804,1474562335.059418,1474562335.081279,91.4868036469921,582,www.samsungsmartcam.com,19.65587708296208
u546,,53,38160,192.168.1.1,192.168.1.249,14:cc:20:51:33:ea,00:16:6c:ab:6b:88,0.1470229625701904,1474562335.319138,1474562335.466161,27.206634460860865,704,smtp.gmail.com,19.65587708296208
u547,,3149,3222,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,273.53206491470337,1474562370.764399,1474562644.296464,0.0438705422113565,4200,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
u551,,60672,123,192.168.1.241,203.100.61.10,70:ee:50:18:34:43,14:cc:20:51:33:ea,0.0,1474562423.898283,0.0,1.0,90,,1178.472291926543
u552,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,53,34416,8.8.8.8,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,0.0023078918457031,1474562427.3638,1474562427.366108,1733.18347107438,344,www.example.com,19.65587708296208
u553,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,53,35601,8.8.8.8,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,0.0024211406707763,1474562427.552662,1474562427.555083,1652.113835548991,344,www.example.net,19.65587708296208
u554,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,53,60377,8.8.8.8,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,0.0024068355560302,1474562427.728403,1474562427.73081,1661.9332342743933,344,www.example.org,19.65587708296208
u555,,53,6407,192.168.1.1,192.168.1.196,14:cc:20:51:33:ea,d0:52:a8:00:67:5e,0.0044260025024414,1474562430.659727,1474562430.664153,451.8750269338505,614,pool.ntp.org,19.65587708296208
u556,,123,6406,130.102.2.123,192.168.1.196,14:cc:20:51:33:ea,d0:52:a8:00:67:5e,0.0168311595916748,1474562430.66464,1474562430.681471,118.82722572420144,180,pool.ntp.org,19.65587708296208
u557,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,123,56095,67.18.187.111,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,4081.286742925644,1474562503.253194,1474566584.539937,0.0093107890705958,3420,www.example.org,19.65587708296208
u558,0xc030|0xc02c|0xc028|0xc024|0xc014|0xc00a|0xc022|0xc021|0x00a3|0x009f|0x006b|0x006a|0x0039|0x0038|0x0088|0x0087|0xc032|0xc02e|0xc02a|0xc026|0xc00f|0xc005|0x009d|0x003d|0x0035|0x0084|0xc012|0xc008|0xc01c|0xc01b|0x0016|0x0013|0xc00d|0xc003|0x000a|0xc02f|0xc02b|0xc027|0xc023|0xc013|0xc009|0xc01f|0xc01e|0x00a2|0x009e|0x0067|0x0040|0x0033|0x0032|0x009a|0x0099|0x0045|0x0044|0xc031|0xc02d|0xc029|0xc025|0xc00e|0xc004|0x009c|0x003c|0x002f|0x0096|0x0041|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0x0015|0x0012|0x0009|0x0014|0x0011|0x0008|0x0006|0x0003|0x00ff,53,48818,192.168.1.1,192.168.1.177,14:cc:20:51:33:ea,e0:76:d0:33:bb:85,0.0035498142242431,1474562510.10489,1474562510.10844,563.4097655987642,224,api.pix-star.com,19.65587708296208
u559,0xc030|0xc02c|0xc028|0xc024|0xc014|0xc00a|0xc022|0xc021|0x00a3|0x009f|0x006b|0x006a|0x0039|0x0038|0x0088|0x0087|0xc032|0xc02e|0xc02a|0xc026|0xc00f|0xc005|0x009d|0x003d|0x0035|0x0084|0xc012|0xc008|0xc01c|0xc01b|0x0016|0x0013|0xc00d|0xc003|0x000a|0xc02f|0xc02b|0xc027|0xc023|0xc013|0xc009|0xc01f|0xc01e|0x00a2|0x009e|0x0067|0x0040|0x0033|0x0032|0x009a|0x0099|0x0045|0x0044|0xc031|0xc02d|0xc029|0xc025|0xc00e|0xc004|0x009c|0x003c|0x002f|0x0096|0x0041|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0x0015|0x0012|0x0009|0x0014|0x0011|0x0008|0x0006|0x0003|0x00ff,53,45688,192.168.1.1,192.168.1.177,14:cc:20:51:33:ea,e0:76:d0:33:bb:85,0.0003340244293212,1474562510.110307,1474562510.110641,5987.586009992862,160,api.pix-star.com.lan,19.65587708296208
u560,0xc030|0xc02c|0xc028|0xc024|0xc014|0xc00a|0xc022|0xc021|0x00a3|0x009f|0x006b|0x006a|0x0039|0x0038|0x0088|0x0087|0xc032|0xc02e|0xc02a|0xc026|0xc00f|0xc005|0x009d|0x003d|0x0035|0x0084|0xc012|0xc008|0xc01c|0xc01b|0x0016|0x0013|0xc00d|0xc003|0x000a|0xc02f|0xc02b|0xc027|0xc023|0xc013|0xc009|0xc01f|0xc01e|0x00a2|0x009e|0x0067|0x0040|0x0033|0x0032|0x009a|0x0099|0x0045|0x0044|0xc031|0xc02d|0xc029|0xc025|0xc00e|0xc004|0x009c|0x003c|0x002f|0x0096|0x0041|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0x0015|0x0012|0x0009|0x0014|0x0011|0x0008|0x0006|0x0003|0x00ff,53,33775,192.168.1.1,192.168.1.177,14:cc:20:51:33:ea,e0:76:d0:33:bb:85,0.0002970695495605,1474562510.112001,1474562510.112298,6732.430176565008,156,api.pix-star.com.#,19.65587708296208
u561,0xc030|0xc02c|0xc028|0xc024|0xc014|0xc00a|0xc022|0xc021|0x00a3|0x009f|0x006b|0x006a|0x0039|0x0038|0x0088|0x0087|0xc032|0xc02e|0xc02a|0xc026|0xc00f|0xc005|0x009d|0x003d|0x0035|0x0084|0xc012|0xc008|0xc01c|0xc01b|0x0016|0x0013|0xc00d|0xc003|0x000a|0xc02f|0xc02b|0xc027|0xc023|0xc013|0xc009|0xc01f|0xc01e|0x00a2|0x009e|0x0067|0x0040|0x0033|0x0032|0x009a|0x0099|0x0045|0x0044|0xc031|0xc02d|0xc029|0xc025|0xc00e|0xc004|0x009c|0x003c|0x002f|0x0096|0x0041|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0x0015|0x0012|0x0009|0x0014|0x0011|0x0008|0x0006|0x0003|0x00ff,53,48954,192.168.1.1,192.168.1.177,14:cc:20:51:33:ea,e0:76:d0:33:bb:85,0.0003058910369873,1474562510.113722,1474562510.114028,6538.275915822292,164,api.pix-star.com.wlan0,19.65587708296208
u562,0xc030|0xc02c|0xc028|0xc024|0xc014|0xc00a|0xc022|0xc021|0x00a3|0x009f|0x006b|0x006a|0x0039|0x0038|0x0088|0x0087|0xc032|0xc02e|0xc02a|0xc026|0xc00f|0xc005|0x009d|0x003d|0x0035|0x0084|0xc012|0xc008|0xc01c|0xc01b|0x0016|0x0013|0xc00d|0xc003|0x000a|0xc02f|0xc02b|0xc027|0xc023|0xc013|0xc009|0xc01f|0xc01e|0x00a2|0x009e|0x0067|0x0040|0x0033|0x0032|0x009a|0x0099|0x0045|0x0044|0xc031|0xc02d|0xc029|0xc025|0xc00e|0xc004|0x009c|0x003c|0x002f|0x0096|0x0041|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0x0015|0x0012|0x0009|0x0014|0x0011|0x0008|0x0006|0x0003|0x00ff,53,58560,192.168.1.1,192.168.1.177,14:cc:20:51:33:ea,e0:76:d0:33:bb:85,0.3096249103546142,1474562510.115385,1474562510.42501,6.459428596069336,246,api.pix-star.com,19.65587708296208
u563,,53,33409,192.168.1.1,192.168.1.166,14:cc:20:51:33:ea,00:24:e4:11:18:a8,0.2843139171600342,1474562520.406501,1474562520.690815,7.034478016333766,363,babyws.withings.net,19.65587708296208
u564,,53,42468,192.168.1.1,192.168.1.249,14:cc:20:51:33:ea,00:16:6c:ab:6b:88,0.020414113998413,1474562634.876972,1474562634.897386,97.97143290938182,582,www.samsungsmartcam.com,19.65587708296208
u565,,53,44469,192.168.1.1,192.168.1.249,14:cc:20:51:33:ea,00:16:6c:ab:6b:88,0.1427450180053711,1474562635.215473,1474562635.358218,28.02199373325584,704,smtp.gmail.com,19.65587708296208
u566,,123,60474,121.0.0.42,192.168.1.241,14:cc:20:51:33:ea,70:ee:50:18:34:43,0.0149910449981689,1474562642.014773,1474562642.029764,133.41298089921594,180,apicom.netatmo.net,19.65587708296208
u567,,3150,3222,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,339.7489688396454,1474562644.191023,1474562983.939992,0.0412068947488335,4900,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
u569,,123,53186,203.100.61.10,192.168.1.241,14:cc:20:51:33:ea,70:ee:50:18:34:43,0.0509629249572753,1474562705.070732,1474562705.121695,39.24421531292982,180,apicom.netatmo.net,19.65587708296208
u570,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,53,42276,8.8.8.8,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,0.0023469924926757,1474562725.368303,1474562725.37065,1704.3088175538398,344,www.example.com,19.65587708296208
u571,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,53,41184,8.8.8.8,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,0.0020768642425537,1474562725.532423,1474562725.5345,1925.9804844449548,344,www.example.net,19.65587708296208
